,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
272021,S-IVB,272021,2,18,124440.0,Q257161
272866,Alan Page,272866,10,11,143399.91761426278,Q3607766
273467,Namor,273467,63,6,2410.5497256931094,Q613067
275882,Cameo appearance,275882,21,14,209957.05202414838,Q191796
277246,Schiltron,277246,10,3,24246.781720641273,Q1754114
277268,Eugène François Vidocq,277268,3,14,7193.385865328742,Q122818
279725,United Torah Judaism,279725,8,14,0.6000000000000001,Q1466053
284331,Buzz Lightyear,284331,2,6,0.0,Q1986193
285297,Morgenthau Plan,285297,4,12,98407.79817128893,Q661995
286020,Latin America and Caribbean Network Information Centre,286020,3,14,0.0,Q1311100
286025,AFRINIC,286025,3,14,0.0,Q384211
289903,Qassam rocket,289903,6,14,296.2163818624331,Q333739
291702,To the Extreme,291702,1,19,0.0,Q4164255
291868,Shas,291868,8,14,0.6000000000000001,Q904635
294006,Jean Harlow,294006,7,14,109315.39790138567,Q105719
294237,DC Universe,294237,22,6,1414.9706884363834,Q1152150
295115,Bernard Landry,295115,1,5,0.0,Q574359
296020,Günter Schabowski,296020,1,16,0.0,Q57445
296686,Mel Martínez,296686,18,0,160427.2288524989,Q435010
296993,Davao de Oro,296993,1,0,0.0,Q13789
297465,Mark Prior,297465,4,7,1313.9535042266907,Q1036670
297543,Rebecca Latimer Felton,297543,6,14,17028.002366463606,Q271243
299288,Lurgan,299288,2,4,242590.5302504752,Q1702713
299323,The Years of Rice and Salt,299323,1,14,0.0,Q963586
301776,Michael Landon,301776,5,14,36816.467414580795,Q346411
303265,Corsair International,303265,1,23,0.0,Q385366
303285,Thomas Blood,303285,3,3,17707.53362003671,Q2032295
303966,George Murphy,303966,3,14,32168.33799151773,Q527052
305184,Null device,305184,1,20,0.0,Q14671
306144,Conscription Crisis of 1944,306144,1,12,0.0,Q910177
306709,Judith Giuliani,306709,2,0,0.0,Q6303415
306724,Eddie Guerrero,306724,6,15,7021.48461801864,Q44374
306960,Marvel,306960,2,6,0.0,Q400449
307321,National Outdoor Leadership School,307321,2,30,18717.00000000001,Q6974711
308212,Grover Norquist,308212,9,0,16196.198139031498,Q984205
309294,"Albany, Western Australia",309294,1,12,0.0,Q704257
309469,Resident Commissioner of Puerto Rico,309469,196,2,19256.371707295104,Q1294433
309601,Madeleine Bordallo,309601,6,0,12620.977185223002,Q292988
310499,Dimitri Tsafendas,310499,1,11,0.0,Q3642716
311079,Hilary Benn,311079,12,9,40230.87909382161,Q262742
311748,Smokejumper,311748,8,18,355.6071562386056,Q379497
313448,Joe Simon,313448,61,6,20061.091649708556,Q725384
314139,Triptych,314139,6,14,5.398060694731842,Q79218
315086,Douglas Rain,315086,2,14,10039.916983756942,Q557268
315204,Voice vote,315204,4,33,7059.161688299245,Q17147134
315739,Leon Jaworski,315739,4,0,15.28136243332588,Q3229639
317715,Anton Walbrook,317715,3,14,175487.99238178408,Q79005
319671,Met Office,319671,10,3,48200.127136932715,Q1851405
320873,Rocketdyne,320873,3,18,130641.0,Q7337143
324029,Office for National Statistics (United Kingdom),324029,7,14,281035.2014640335,Q1334971
324385,Samuel Eliot Morison,324385,2,11,0.0,Q982883
325856,Upper Canada College,325856,1,5,0.0,Q1542352
326439,Yu-Gi-Oh!,326439,1,19,0.0,Q192015
326980,Richard Payne Knight,326980,3,14,9999.21738069516,Q833886
327619,Searchlight (magazine),327619,3,12,7237.385868802731,Q787345
328979,Amazing Fantasy,328979,17,6,57.469315850344685,Q688263
332836,Amos Alonzo Stagg,332836,4,11,12480.0,Q474220
335439,Jesus Jones,335439,1,19,0.0,Q4387765
338887,Daryl Hannah,338887,5,5,14242.134995433082,Q207596
339059,Richard Chartres,339059,2,12,0.0,Q336470
339302,Campaign finance,339302,12,0,10651.765937084381,Q1352232
339826,Brad Henry,339826,7,0,9885.433810247361,Q538331
339832,Scott McCallum,339832,6,0,76.54811526539255,Q351214
340235,History of Poland (1918–1939),340235,3,12,6651.150909562259,Q9292715
341121,Juicy J,341121,2,19,37416.0,Q602779
341480,John Elliott (businessman),341480,1,0,0.0,Q15527026
341587,Timeline of space travel by nationality,341587,1,18,0.0,Q1140645
342376,Jerry Siegel,342376,21,6,93394.35660695957,Q380113
343782,Parliamentary Labour Party,343782,3,9,6768.49491152033,Q14472169
344046,Lee (English surname),344046,1,6,0.0,Q13498051
344865,Saturday Night Massacre,344865,11,0,4744.395150488012,Q444159
349554,Oakland firestorm of 1991,349554,27,18,8451.823292137782,Q7074067
350232,Hungerford,350232,3,3,46261.38574218803,Q1637841
351329,Barbara Jordan,351329,1,0,0.0,Q461657
351450,Diablo wind,351450,4,18,6241.0,Q955034
352424,Bebe Daniels,352424,2,14,0.0,Q255577
352821,She-Ra,352821,8,6,18959.067272995384,Q126856
354128,DBLP,354128,10,14,26388.12881001213,Q1224715
354520,Menzies Campbell,354520,3,9,7808.346451306579,Q248021
354558,Secretary of State for Transport,354558,9,9,2785.667315147375,Q3246797
355718,David Stockman,355718,6,2,3765.620713244515,Q1176745
356560,Secretary of State for Work and Pensions,356560,15,9,25764.338235551455,Q7444357
357114,Othniel Charles Marsh,357114,6,8,46.22862572500112,Q299756
357213,Myers v. United States,357213,1,0,0.0,Q16982364
357845,George B. Selden,357845,1,10,0.0,Q1506924
358124,Battle of Dupplin Moor,358124,19,3,577.0926697265496,Q281648
358244,Dumbarton,358244,6,3,58081.45811078048,Q34779
358247,Helensburgh,358247,3,3,4779.095929903516,Q1007088
358922,Kit Bond,358922,18,0,5205.239874096697,Q560427
359139,Flintshire,359139,1,3,0.0,Q505610
359148,Treaty of Edinburgh–Northampton,359148,27,3,1288.275571541307,Q321886
359261,Lamont Dozier,359261,2,14,1194.6457184446624,Q2701959
360028,Bill Cash,360028,5,9,1606.59736117434,Q269449
360388,Linda Lingle,360388,4,0,5.770973215992614,Q231701
362322,Hard Rock Stadium,362322,8,11,114894.8028344491,Q864339
362336,Phillip Terry,362336,1,29,0.0,Q1846029
363108,John Slidell,363108,6,0,2124.7684761456285,Q3182472
363798,Sarah Josepha Hale,363798,2,14,6240.999999999999,Q430639
363999,Ken Watanabe,363999,4,14,65008.947588083975,Q211553
364546,Sieges of Stirling Castle,364546,21,3,2088.6518700430647,Q11960495
365472,Battle of Methven,365472,33,3,1983.951337627074,Q1968883
366718,William Pearce Howland,366718,1,14,0.0,Q278047
367140,Conrad Burns,367140,8,0,2520.3595244910225,Q1126725
368404,Paul Sarbanes,368404,17,2,150.9652296348087,Q1895804
370151,William Henry Barlow,370151,2,14,51516.33376372291,Q3568691
370354,Clacton-on-Sea,370354,3,9,22.11430807834591,Q985833
374069,Major League Baseball Manager of the Year Award,374069,4,7,1114.5250401074145,Q800048
375234,Jeff Sessions,375234,30,0,35464.627242208706,Q358443
375286,"Robin Butler, Baron Butler of Brockwell",375286,5,9,0.25,Q1707800
376533,Clive Woodward,376533,9,24,1159961.2938962583,Q921680
379007,Pieter Aertsen,379007,4,14,2938.2192549399692,Q326548
380811,John Anderson (Australian politician),380811,1,14,0.0,Q3180912
381489,Roman Dmowski,381489,7,12,102722.22482985012,Q161590
382934,Nancy Kassebaum,382934,14,2,203.2539974097794,Q458281
383135,Cheddi Jagan,383135,1,23,0.0,Q724156
383272,David Remnick,383272,1,25,0.0,Q1176307
383758,Mike Honda,383758,25,2,7611.348065451311,Q399621
385256,Almería,385256,5,23,28.787838037542144,Q10400
390622,Charlottenburg,390622,2,12,6241.0,Q162049
391317,Pete Visclosky,391317,163,2,4170.169503285462,Q514660
395098,Salem bin Laden,395098,1,12,0.0,Q1139461
396828,John McLaughlin (host),396828,2,14,6241.0,Q1701039
397113,Kazuhiro Sasaki,397113,2,14,43645.0,Q1045357
398075,Philadelphia City Council,398075,4,0,6241.0,Q7182649
399290,Paul Cellucci,399290,2,0,0.0,Q718335
401146,Tim Fischer,401146,2,14,6240.999999999999,Q7803494
401302,Honours of Scotland,401302,10,3,161.88325570492495,Q1848668
401909,Battle of Romani,401909,2,12,16.904488347909403,Q2722527
402732,National Union of Journalists,402732,23,16,30965.286468467777,Q2843420
404905,Betty McCollum,404905,160,2,6777.199232337112,Q434893
405116,Space Odyssey,405116,3,14,18123.326600346332,Q1198588
407106,Jim Starlin,407106,44,6,32309.695273748486,Q1376982
407722,List of Marvel Comics people,407722,34,6,847.9308278342211,Q6589374
407739,California Lutheran University,407739,6,18,14.838203672619182,Q1026831
407927,Jim Kolbe,407927,14,2,333.5500568620639,Q284704
408128,National Film and Television School,408128,21,16,71.28845896266792,Q448807
408571,Dennis Moore (politician),408571,8,2,327.44735646849455,Q954893
408584,Jerry Moran,408584,42,2,10715.802264763288,Q1365787
408803,Pete Stark,408803,23,2,526.1359622671154,Q965768
408829,Zoe Lofgren,408829,179,2,11328.459863718343,Q218217
408917,Brad Sherman,408917,170,2,256668.06627077196,Q672919
408971,Henry Waxman,408971,32,2,191883.88452582978,Q776941
409003,Lucille Roybal-Allard,409003,168,2,24586.09727851716,Q469115
409010,Ron Kind,409010,164,2,15083.961118721667,Q505222
409037,Grace Napolitano,409037,168,2,7753.037685351942,Q469139
409204,Lacy Clay,409204,148,2,631.9949251266183,Q959455
409679,Ken Calvert,409679,178,2,17486.55411773596,Q538978
409691,Mary Bono,409691,16,2,1006.9968929811826,Q459753
409713,Christopher Cox,409713,20,2,2874.5813511691285,Q553335
409734,Susan Davis (politician),409734,160,2,7229.323853108743,Q460675
410165,John B. Larson,410165,159,2,6361.909047207754,Q357832
410356,Timely Comics,410356,41,6,1288.5032929903027,Q4358070
410474,Office of Public Sector Information,410474,12,12,108912.65525299482,Q1607738
411225,Mark Foley,411225,25,2,261.97877455507177,Q723765
411383,Sandman (DC Comics),411383,42,6,1583.0985135461347,Q72512
411414,Chesapeake Bay impact crater,411414,3,8,0.5,Q1070547
411731,Sanford Bishop,411731,158,2,73203.25154650198,Q983428
411855,Neil Abercrombie,411855,10,0,2447.540119949287,Q469689
412059,Avery Brundage,412059,1,5,0.0,Q155928
412062,Danny K. Davis,412062,153,2,1219.3799372414178,Q1164657
412158,John Shimkus,412158,158,2,1955.7043675900306,Q1701747
412696,Elizabeth de Burgh,412696,24,3,2065.0865558973233,Q262059
412798,William Milliken,412798,8,0,1374.3619101115355,Q880767
413271,Alf Ramsey,413271,8,4,79797.7107012142,Q311029
413361,Isabella of Mar,413361,12,3,26.920183900204467,Q444026
413976,Frank Field (British politician),413976,12,9,124601.99219905576,Q304388
414326,Drumheller,414326,3,5,43645.0,Q1012991
414443,"Greg Barker, Baron Barker of Battle",414443,5,9,11728.395626454012,Q260562
414448,Hal Rogers,414448,162,2,155965.89314336752,Q547153
414457,Peter Bottomley,414457,14,9,2601.245589877058,Q264477
414683,Graham Brady,414683,9,9,16754.925973802772,Q264662
415000,Edward Drinker Cope,415000,7,8,47.47862572500112,Q298933
415475,First Australian Imperial Force,415475,13,12,33157.17867905874,Q2631278
415848,Eric Bogle,415848,1,12,0.0,Q543737
416318,Parliamentary secretary,416318,4,12,6241.5,Q3477319
416770,Nigel Dodds,416770,6,9,7773.792150738981,Q300243
416906,Barry Gardiner,416906,2,9,168.25207238895044,Q391169
416913,Kate Hoey,416913,7,9,20181.831792811103,Q689166
417484,Margaret Hodge,417484,2,12,18717.0,Q688913
417610,Charles Wilkes,417610,5,0,5873.629488662294,Q119329
418763,Erskine Bowles,418763,3,14,4169.364344233152,Q731097
419266,Bobby Allison,419266,10,7,33768.70567227636,Q888441
419388,Christopher Chope,419388,2,9,6026.344607509701,Q271715
419683,Earl of Leicester,419683,3,3,5912.495518689925,Q639709
421641,Mark Francois,421641,10,9,1829.5534056665456,Q390869
421757,Flag of the United States Marine Corps,421757,5,12,49981.64870195015,Q5456897
422247,Self-awareness,422247,1,11,0.0,Q1314553
422568,John Lurie,422568,4,14,54856.19443134527,Q456639
424342,Pepperdine University,424342,16,18,300517.0959799954,Q117876
426210,John Baldacci,426210,6,0,4566.904884665945,Q502949
426235,Maryland General Assembly,426235,56,0,7299.247163094066,Q10566065
426249,Colorado General Assembly,426249,57,0,9207.882378223021,Q5148810
426255,New Hampshire General Court,426255,54,0,823.5928866497967,Q7008154
426270,Connecticut General Assembly,426270,59,0,4066.1697072323573,Q5161534
426286,Ohio General Assembly,426286,57,0,5297.395236969309,Q7080820
426435,New Jersey Legislature,426435,54,0,6821.367533399591,Q2867079
426721,John G. Rowland,426721,11,0,295.12155930966907,Q885204
427977,Trent Affair,427977,10,0,83822.99819558363,Q2166330
428029,Badly Drawn Boy,428029,1,5,0.0,Q508888
428603,Edward Leigh,428603,9,9,15260.237873403681,Q749980
430416,Giuseppe Tornatore,430416,3,14,6241.0,Q53045
430659,Indiana General Assembly,430659,62,0,4217.798007085888,Q3634937
430980,Protest vote,430980,6,0,20612.118337741602,Q6812827
432508,Terry A. Anderson,432508,1,0,0.0,Q7704033
432890,Wheelchair tennis,432890,2,15,6241.000000000001,Q1153025
433737,Frank Wolf (politician),433737,10,2,12.022438950383735,Q1444483
434032,Bob Ehrlich,434032,13,0,19927.239329537573,Q888007
434201,Malibu,434201,3,18,0.5,Q297144
434274,MIT Computer Science and Artificial Intelligence Laboratory,434274,4,25,2.5,Q1354917
434449,Rodney Mack,434449,1,15,0.0,Q2293388
434607,Mike Hancock (British politician),434607,2,9,376.68013853605964,Q478189
434620,John Hayes (British politician),434620,1,9,0.0,Q478686
434743,"John Mann, Baron Mann",434743,2,9,0.0,Q694967
435308,"Toluca Lake, Los Angeles",435308,2,14,3672.7657095690006,Q1814220
435453,Special prosecutor,435453,15,0,14847.673695109106,Q7574852
435607,Recess appointment,435607,27,0,25229.692935623127,Q2901949
435706,Nikolai Vavilov,435706,2,14,997.368744889952,Q214926
437329,Bruce Arena,437329,8,21,32246.040526251767,Q431216
440807,Jim McGovern (American politician),440807,165,2,170773.9711298107,Q1337459
442427,Anglo-Irish Agreement,442427,5,9,113.61140582455997,Q2708643
443150,War memorial,443150,16,12,32509.102798710323,Q575759
443351,Hymenium,443351,6,8,1759.8891878011987,Q914105
444095,Bloody Sunday (1887),444095,1,14,0.0,Q1325388
444690,Silver Arrows,444690,1,16,0.0,Q819543
445038,Canadian Corps,445038,4,12,20055.970067477654,Q2665617
446474,Battle of Leuthen,446474,3,14,12480.0,Q313435
447780,Félix Savón,447780,1,13,0.0,Q314170
448350,Beastie,448350,1,20,0.0,Q2398066
450479,Jim Wright,450479,20,2,38665.79413612702,Q949514
450836,Loudoun,450836,6,3,3.298426704014941,Q3997438
451590,Alma Adams,451590,157,2,1134.496968651656,Q4733597
451646,Patrick McHenry,451646,166,2,9530.662309228885,Q2057809
451711,Robert Pittenger,451711,8,2,12.227100398819081,Q3956848
453080,Cedars-Sinai Medical Center,453080,5,6,12493.108692029893,Q1052562
456543,102nd United States Congress,456543,83,2,7389.565102634613,Q347346
457101,Samuel Nicholas,457101,4,12,70992.34909249327,Q6150388
458227,First Battle of Gaza,458227,23,12,36076.168047652405,Q2791318
459445,Blue Ensign,459445,2,12,0.0,Q885701
459600,The Red Vineyard,459600,1,14,0.0,Q1926628
460877,Grete Waitz,460877,7,13,1272.2095238095615,Q233880
461212,Face the Nation,461212,4,11,23357.70963815697,Q1655894
462286,Julius Schwartz,462286,16,6,53567.414467161056,Q282102
462443,101st United States Congress,462443,84,2,9827.31347799245,Q4546373
462457,List of United States Congresses,462457,27,0,59.25142497067925,Q3100502
462915,Snap election,462915,8,9,22569.178694153517,Q1333366
463108,Red Cloud,463108,4,14,5455.227318838579,Q312721
464273,Episode,464273,1,6,0.0,Q1983062
464882,Psyduck,464882,6,6,2.9499999999999993,Q2089060
466471,Earl of Carrick,466471,28,3,485.19528586532317,Q181951
467099,Sderot,467099,7,14,30054.966083623694,Q123196
467155,The Tom Green Show,467155,1,14,0.0,Q7769528
467579,"Mansion House, London",467579,4,12,31191.0,Q1786933
468538,Denny Rehberg,468538,10,0,5745.138746397098,Q1189686
470125,Impossible Man,470125,61,6,248.9920624973505,Q1149855
474199,Battle of Hill 60 (Western Front),474199,18,12,38707.33290659115,Q1780536
474541,36th (Ulster) Division,474541,8,12,4234.91575635995,Q2477538
474909,Rudolf Abel,474909,4,16,30064.06122636116,Q181538
477917,Lemur,477917,8,8,8315.750000000598,Q1192405
479132,What If (comics),479132,28,6,62366.409519501496,Q2089219
480212,Angelshark,480212,2,8,1038.3333333333574,Q756731
481779,John Newcombe,481779,1,13,0.0,Q312464
483365,Distinguished Service Cross (United Kingdom),483365,11,12,51015.99470309287,Q1229529
485520,Wah Mee massacre,485520,1,18,0.0,Q7959702
486593,Sam Mills,486593,4,11,51.949235613753686,Q3470521
488147,George Peabody,488147,3,8,0.0,Q910862
488864,100th United States Congress,488864,80,2,11446.978813441343,Q4546248
488965,99th United States Congress,488965,82,2,14085.427538307253,Q4646349
489510,Len Wein,489510,49,6,88843.040327176,Q51057
489554,Roy Thomas,489554,67,6,41253.710141876836,Q981976
490153,Peter W. Rodino,490153,3,2,1952.523183765735,Q2078864
490937,Rick Lazio,490937,3,0,2.273388016157276,Q72498
491908,Carpetbagger,491908,2,9,396.36331699907794,Q113886
493428,Aryan Republican Army,493428,5,12,122.65031475154217,Q4802646
493684,Dwight Clark,493684,5,11,18719.0,Q1268463
496218,Bill McCollum,496218,29,2,22044.944627390676,Q862294
497913,"Andrew Turnbull, Baron Turnbull",497913,5,9,0.25,Q508131
500006,"Aymer de Valence, 2nd Earl of Pembroke",500006,21,3,12020.76643651273,Q1247422
500085,U.S. Route 491,500085,1,5,0.0,Q452804
501654,Brian Fargo,501654,3,20,0.0,Q607104
503751,Manchester Regiment,503751,18,12,11531.127117269165,Q3521766
505120,United States congressional delegations from North Carolina,505120,183,2,4051.9103965909353,Q1470569
506403,Toronto Zoo,506403,1,5,0.0,Q741395
506951,Lowell Weicker,506951,18,0,2841.295460867176,Q881318
507422,Texas A&M University Corps of Cadets,507422,3,11,120748.13298082154,Q7707472
509932,Lord of the Isles,509932,13,3,339.15108341956085,Q1869930
510809,Byron Looper,510809,2,0,0.0,Q5004413
511094,Correspondent,511094,5,0,80715.46927055359,Q1155838
512414,Ambrosia beetle,512414,1,8,0.0,Q20972612
513523,Arthur Martin-Leake,513523,5,12,147.39721679182435,Q4799661
513731,Wisconsin State Senate,513731,77,0,12997.642216676915,Q1412814
514712,Sault Ste. Marie International Bridge,514712,7,5,3.3333333333333335,Q1596245
516161,Joshua Cooper,516161,5,14,6403.302053822548,Q6288773
517212,Marc Crawford,517212,3,17,1.1666666666666665,Q385565
517430,Greg Rusedski,517430,6,13,43656.0,Q335209
518036,"Americana, São Paulo",518036,2,15,12480.0,Q467421
520482,Will Hay,520482,1,29,0.0,Q1699902
521317,Little House on the Prairie (TV series),521317,5,14,14375.68732296989,Q839869
523154,Peter Strauss Ranch,523154,2,18,0.0,Q7177146
525250,Robert Smigel,525250,2,5,5.0,Q779151
525475,Craig Kilborn,525475,3,35,6241.0,Q5181118
526026,Lane Sisters,526026,7,14,5613.053925729569,Q435778
529574,Triumph the Insult Comic Dog,529574,2,5,6227.500000000001,Q2675045
529760,Chinook wind,529760,1,18,0.0,Q898845
530803,Scotty Bowman,530803,6,17,9356.566666666666,Q920331
531541,Malibu Creek State Park,531541,8,18,12963.751304887632,Q6743398
531862,Daley Thompson,531862,1,13,0.0,Q312655
533966,Select or special committee,533966,24,0,302.50142617082565,Q18175356
533984,Carl Vinson,533984,8,0,132979.40032938682,Q1040943
534423,Sacramento Valley,534423,11,18,23523.674137939535,Q1686914
534431,Peleliu,534431,4,18,24955.0,Q497981
534752,Lila McCann,534752,1,5,0.0,Q6547479
535371,Ella Grasso,535371,8,0,4529.417022095046,Q451912
