,Cluster,Degree,Id,Label,Probability,Qid,Topic,clustering,modularity_class
225,1.0,1.0,2473406.0,Tony Warner,0.0,Q1085237,Geography.Regions.Europe.Europe*,0.0,11.0
226,1.0,1.0,2473406.0,Tony Warner,0.0,Q1085237,Geography.Regions.Europe.Northern_Europe,0.0,11.0
227,0.0,1.0,22567388.0,Sebastian Vollmer,0.9850529432296753,Q124879,Culture.Sports,0.0,19.0
228,0.0,1.0,22567388.0,Sebastian Vollmer,0.9715740084648132,Q124879,Culture.Biography.Biography*,0.0,19.0
229,0.0,1.0,22567388.0,Sebastian Vollmer,0.0,Q124879,Geography.Regions.Europe.Europe*,0.0,19.0
230,0.0,1.0,22567388.0,Sebastian Vollmer,0.0,Q124879,Geography.Regions.Europe.Western_Europe,0.0,19.0
231,3.0,13.0,950216.0,Grisha-class corvette,0.9648651480674744,Q761869,History_and_Society.Military_and_warfare,0.371795,15.0
232,3.0,13.0,950216.0,Grisha-class corvette,0.9416641592979431,Q761869,History_and_Society.Transportation,0.371795,15.0
233,3.0,13.0,950216.0,Grisha-class corvette,0.3923468291759491,Q761869,History_and_Society.Society,0.371795,15.0
234,3.0,13.0,950216.0,Grisha-class corvette,0.0,Q761869,Geography.Regions.Europe.Europe*,0.371795,15.0
235,3.0,13.0,950216.0,Grisha-class corvette,0.0,Q761869,Geography.Regions.Europe.Eastern_Europe,0.371795,15.0
236,3.0,13.0,950216.0,Grisha-class corvette,0.0,Q761869,Geography.Regions.Asia.North_Asia,0.371795,15.0
237,3.0,13.0,950216.0,Grisha-class corvette,0.0,Q761869,Geography.Regions.Asia.Asia*,0.371795,15.0
238,22.0,1.0,217750.0,The Whisperers,0.993317186832428,Q1134147,Culture.Media.Films,0.0,3.0
239,22.0,1.0,217750.0,The Whisperers,0.9841036200523376,Q1134147,Culture.Media.Media*,0.0,3.0
240,22.0,1.0,217750.0,The Whisperers,0.0,Q1134147,Geography.Regions.Europe.Northern_Europe,0.0,3.0
241,22.0,1.0,217750.0,The Whisperers,0.0,Q1134147,Geography.Regions.Europe.Europe*,0.0,3.0
242,2.0,4.0,65504.0,John Poindexter,0.9994397163391113,Q348163,Culture.Biography.Biography*,0.5,3.0
243,2.0,4.0,65504.0,John Poindexter,0.8872146010398865,Q348163,History_and_Society.Military_and_warfare,0.5,3.0
244,2.0,4.0,65504.0,John Poindexter,0.36960725688934326,Q348163,Geography.Regions.Americas.North_America,0.5,3.0
245,2.0,4.0,65504.0,John Poindexter,0.1097157895565033,Q348163,STEM.STEM*,0.5,3.0
246,2.0,2.0,27261798.0,Chris Skidmore,0.996837317943573,Q391526,Culture.Biography.Biography*,0.0,1.0
247,2.0,2.0,27261798.0,Chris Skidmore,0.8221991658210754,Q391526,History_and_Society.Politics_and_government,0.0,1.0
248,2.0,2.0,27261798.0,Chris Skidmore,0.4139109721183777,Q391526,Geography.Regions.Europe.Europe*,0.0,1.0
249,2.0,2.0,27261798.0,Chris Skidmore,0.40366052293777466,Q391526,Geography.Regions.Europe.Northern_Europe,0.0,1.0
250,2.0,17.0,32481016.0,International Business Times,0.9173126816749573,Q6510653,Culture.Media.Media*,0.022059,3.0
251,2.0,17.0,32481016.0,International Business Times,0.287777841091156,Q6510653,Culture.Internet_culture,0.022059,3.0
252,2.0,17.0,32481016.0,International Business Times,0.0,Q6510653,Geography.Regions.Americas.North_America,0.022059,3.0
253,1.0,2.0,1060880.0,Cha Bum-kun,0.9931061863899231,Q346751,Culture.Biography.Biography*,0.0,11.0
254,1.0,2.0,1060880.0,Cha Bum-kun,0.9863731861114502,Q346751,Culture.Sports,0.0,11.0
255,1.0,2.0,1060880.0,Cha Bum-kun,0.0,Q346751,Geography.Regions.Asia.Asia*,0.0,11.0
256,1.0,2.0,1060880.0,Cha Bum-kun,0.0,Q346751,Geography.Regions.Asia.East_Asia,0.0,11.0
257,8.0,1.0,426670.0,USS Tang (SS-306),1.0000100135803223,Q3544060,History_and_Society.Military_and_warfare,0.0,26.0
258,8.0,1.0,426670.0,USS Tang (SS-306),0.9921941161155701,Q3544060,History_and_Society.Transportation,0.0,26.0
259,8.0,1.0,426670.0,USS Tang (SS-306),0.538993239402771,Q3544060,Geography.Regions.Asia.Asia*,0.0,26.0
260,8.0,1.0,426670.0,USS Tang (SS-306),0.21734751760959625,Q3544060,Geography.Regions.Asia.Southeast_Asia,0.0,26.0
261,8.0,1.0,426670.0,USS Tang (SS-306),0.1520422399044037,Q3544060,Geography.Regions.Americas.North_America,0.0,26.0
262,9.0,4.0,49398052.0,Yukultji Napangati,0.9949496984481812,Q12860172,Culture.Biography.Biography*,1.0,5.0
263,9.0,4.0,49398052.0,Yukultji Napangati,0.6723417043685913,Q12860172,Culture.Biography.Women,1.0,5.0
264,9.0,4.0,49398052.0,Yukultji Napangati,0.5156299471855164,Q12860172,Culture.Visual_arts.Visual_arts*,1.0,5.0
265,9.0,4.0,49398052.0,Yukultji Napangati,0.2763098945617676,Q12860172,Geography.Regions.Oceania,1.0,5.0
266,5.0,3.0,26020338.0,Jean Muir (actress),0.9989112615585327,Q541069,Culture.Biography.Biography*,0.0,6.0
267,5.0,3.0,26020338.0,Jean Muir (actress),0.4378334879875183,Q541069,Culture.Biography.Women,0.0,6.0
268,5.0,3.0,26020338.0,Jean Muir (actress),0.2509227991104126,Q541069,History_and_Society.History,0.0,6.0
269,5.0,3.0,26020338.0,Jean Muir (actress),0.11280541121959686,Q541069,Culture.Performing_arts,0.0,6.0
270,5.0,3.0,26020338.0,Jean Muir (actress),0.0,Q541069,Geography.Regions.Americas.North_America,0.0,6.0
271,0.0,3.0,10602046.0,List of Atlanta Falcons starting quarterbacks,1.0,Q15628924,Compilation.List_Disambig,0.333333,19.0
272,0.0,3.0,10602046.0,List of Atlanta Falcons starting quarterbacks,0.9263137578964233,Q15628924,Culture.Sports,0.333333,19.0
273,0.0,3.0,10602046.0,List of Atlanta Falcons starting quarterbacks,0.0,Q15628924,Geography.Regions.Americas.North_America,0.333333,19.0
274,3.0,1.0,2950170.0,Race and appearance of Jesus,0.3557848632335663,Q7278932,STEM.STEM*,0.0,15.0
275,3.0,1.0,2950170.0,Race and appearance of Jesus,0.20690405368804932,Q7278932,History_and_Society.Military_and_warfare,0.0,15.0
276,3.0,1.0,2950170.0,Race and appearance of Jesus,0.15611489117145538,Q7278932,Culture.Philosophy_and_religion,0.0,15.0
277,3.0,1.0,2950170.0,Race and appearance of Jesus,0.14415885508060455,Q7278932,History_and_Society.Politics_and_government,0.0,15.0
278,3.0,1.0,2950170.0,Race and appearance of Jesus,0.13661839067935944,Q7278932,History_and_Society.Society,0.0,15.0
279,3.0,1.0,2950170.0,Race and appearance of Jesus,0.1259327530860901,Q7278932,STEM.Computing,0.0,15.0
280,3.0,1.0,2950170.0,Race and appearance of Jesus,0.1067005917429924,Q7278932,History_and_Society.Business_and_economics,0.0,15.0
281,3.0,1.0,2950170.0,Race and appearance of Jesus,0.10375863313674927,Q7278932,History_and_Society.History,0.0,15.0
282,3.0,1.0,2950170.0,Race and appearance of Jesus,0.0,Q7278932,Geography.Regions.Asia.Asia*,0.0,15.0
283,1.0,9.0,27397178.0,History of rugby union matches between Munster and New Zealand,0.6001983880996704,Q5868738,Culture.Sports,0.194444,12.0
284,1.0,9.0,27397178.0,History of rugby union matches between Munster and New Zealand,0.49857942962646484,Q5868738,Geography.Regions.Oceania,0.194444,12.0
285,15.0,7.0,20713710.0,John Carter (Texas politician),1.0000100135803223,Q369814,History_and_Society.Politics_and_government,0.666667,17.0
286,15.0,7.0,20713710.0,John Carter (Texas politician),1.0000100135803223,Q369814,Culture.Biography.Biography*,0.666667,17.0
287,15.0,7.0,20713710.0,John Carter (Texas politician),0.4745869507789612,Q369814,Geography.Regions.Americas.North_America,0.666667,17.0
288,2.0,3.0,2819206.0,David Edelstein,0.9958112239837646,Q5233259,Culture.Biography.Biography*,0.0,28.0
289,2.0,3.0,2819206.0,David Edelstein,0.771853506565094,Q5233259,Culture.Media.Media*,0.0,28.0
290,2.0,3.0,2819206.0,David Edelstein,0.0,Q5233259,Geography.Regions.Americas.North_America,0.0,28.0
291,0.0,4.0,8827552.0,Kevin Wilson (American football),1.0000100135803223,Q6397297,Culture.Sports,0.333333,19.0
292,0.0,4.0,8827552.0,Kevin Wilson (American football),0.9995066523551941,Q6397297,Culture.Biography.Biography*,0.333333,19.0
293,0.0,4.0,8827552.0,Kevin Wilson (American football),0.0,Q6397297,Geography.Regions.Americas.North_America,0.333333,19.0
294,8.0,2.0,2701420.0,Nafisa Ali,0.9961855411529541,Q3595559,Culture.Biography.Biography*,0.0,16.0
295,8.0,2.0,2701420.0,Nafisa Ali,0.7606606483459473,Q3595559,Culture.Biography.Women,0.0,16.0
296,8.0,2.0,2701420.0,Nafisa Ali,0.338743971824646,Q3595559,Geography.Regions.Asia.Asia*,0.0,16.0
297,8.0,2.0,2701420.0,Nafisa Ali,0.17818872833251953,Q3595559,Geography.Regions.Asia.South_Asia,0.0,16.0
298,9.0,20.0,1342636.0,South Andaman Island,0.9935217499732971,Q1473243,Geography.Regions.Asia.South_Asia,0.5473680000000001,5.0
299,9.0,20.0,1342636.0,South Andaman Island,0.9899964332580566,Q1473243,Geography.Regions.Asia.Asia*,0.5473680000000001,5.0
300,9.0,20.0,1342636.0,South Andaman Island,0.7248802781105042,Q1473243,Geography.Geographical,0.5473680000000001,5.0
301,9.0,20.0,1342636.0,South Andaman Island,0.1294127255678177,Q1473243,STEM.STEM*,0.5473680000000001,5.0
302,5.0,1.0,4762820.0,WGN Morning News,0.8031837940216064,Q7949872,Culture.Media.Television,0.0,6.0
303,5.0,1.0,4762820.0,WGN Morning News,0.7773098945617676,Q7949872,Culture.Media.Media*,0.0,6.0
304,5.0,1.0,4762820.0,WGN Morning News,0.379807101726532,Q7949872,Geography.Regions.Americas.North_America,0.0,6.0
305,5.0,1.0,4762820.0,WGN Morning News,0.18714269995689392,Q7949872,Culture.Media.Entertainment,0.0,6.0
306,0.0,7.0,177496.0,"Albert Grey, 4th Earl Grey",0.9984121918678284,Q333336,Culture.Biography.Biography*,0.761905,19.0
307,0.0,7.0,177496.0,"Albert Grey, 4th Earl Grey",0.5078218579292297,Q333336,History_and_Society.Politics_and_government,0.761905,19.0
308,0.0,7.0,177496.0,"Albert Grey, 4th Earl Grey",0.16027602553367615,Q333336,Culture.Sports,0.761905,19.0
309,0.0,7.0,177496.0,"Albert Grey, 4th Earl Grey",0.11280541121959686,Q333336,History_and_Society.Education,0.761905,19.0
310,0.0,7.0,177496.0,"Albert Grey, 4th Earl Grey",0.0,Q333336,Geography.Regions.Europe.Northern_Europe,0.761905,19.0
311,0.0,7.0,177496.0,"Albert Grey, 4th Earl Grey",0.0,Q333336,Geography.Regions.Europe.Europe*,0.761905,19.0
312,3.0,2.0,48584276.0,Juliana Awada,0.9790457487106323,Q20645466,Culture.Biography.Biography*,0.0,15.0
313,3.0,2.0,48584276.0,Juliana Awada,0.7431780099868774,Q20645466,Culture.Biography.Women,0.0,15.0
314,3.0,2.0,48584276.0,Juliana Awada,0.253925012588501,Q20645466,Geography.Regions.Americas.South_America,0.0,15.0
315,3.0,2.0,48584276.0,Juliana Awada,0.1294127255678177,Q20645466,History_and_Society.History,0.0,15.0
316,3.0,2.0,48584276.0,Juliana Awada,0.11597072333097458,Q20645466,History_and_Society.Business_and_economics,0.0,15.0
317,23.0,1.0,1450118.0,Esma Cannon,0.9990700483322144,Q5398368,Culture.Biography.Biography*,0.0,11.0
318,23.0,1.0,1450118.0,Esma Cannon,0.4301573634147644,Q5398368,Culture.Biography.Women,0.0,11.0
319,23.0,1.0,1450118.0,Esma Cannon,0.14323513412475586,Q5398368,Geography.Regions.Oceania,0.0,11.0
320,23.0,1.0,1450118.0,Esma Cannon,0.1294127255678177,Q5398368,History_and_Society.History,0.0,11.0
321,0.0,10.0,58025318.0,2018 Alamo Bowl,0.9679093360900879,Q56062874,Culture.Sports,0.6,19.0
322,0.0,10.0,58025318.0,2018 Alamo Bowl,0.0,Q56062874,Geography.Regions.Americas.North_America,0.6,19.0
323,2.0,1.0,1071538.0,The Return of the Archons,0.9995794296264648,Q3487430,Culture.Media.Television,0.0,28.0
324,2.0,1.0,1071538.0,The Return of the Archons,0.9942797422409058,Q3487430,Culture.Media.Media*,0.0,28.0
325,2.0,1.0,1071538.0,The Return of the Archons,0.983095109462738,Q3487430,Culture.Media.Entertainment,0.0,28.0
326,2.0,3.0,60280.0,Margaret Atwood,0.9951046109199524,Q183492,Culture.Biography.Biography*,0.0,3.0
327,2.0,3.0,60280.0,Margaret Atwood,0.9648651480674744,Q183492,Culture.Literature,0.0,3.0
328,2.0,3.0,60280.0,Margaret Atwood,0.8872146010398865,Q183492,Culture.Biography.Women,0.0,3.0
329,2.0,3.0,60280.0,Margaret Atwood,0.4378334879875183,Q183492,Culture.Media.Media*,0.0,3.0
330,2.0,3.0,60280.0,Margaret Atwood,0.2653036584854126,Q183492,Geography.Regions.Americas.North_America,0.0,3.0
331,2.0,3.0,60280.0,Margaret Atwood,0.21734751760959625,Q183492,History_and_Society.Society,0.0,3.0
332,2.0,3.0,60280.0,Margaret Atwood,0.0,Q183492,Geography.Regions.Europe.Europe*,0.0,3.0
333,2.0,3.0,60280.0,Margaret Atwood,0.0,Q183492,Geography.Regions.Europe.Northern_Europe,0.0,3.0
334,0.0,7.0,13495618.0,Bengals–Browns rivalry,0.979677677154541,Q4887705,Culture.Sports,0.333333,19.0
335,0.0,7.0,13495618.0,Bengals–Browns rivalry,0.15742753648757934,Q4887705,Geography.Regions.Americas.North_America,0.333333,19.0
336,13.0,1.0,49429724.0,Srirastu Subhamastu,0.9972950220108032,Q23013815,Culture.Media.Films,0.0,6.0
337,13.0,1.0,49429724.0,Srirastu Subhamastu,0.9942797422409058,Q23013815,Culture.Media.Media*,0.0,6.0
338,13.0,1.0,49429724.0,Srirastu Subhamastu,0.4941046109199524,Q23013815,Geography.Regions.Asia.South_Asia,0.0,6.0
339,13.0,1.0,49429724.0,Srirastu Subhamastu,0.47739468717575073,Q23013815,Geography.Regions.Asia.Asia*,0.0,6.0
340,2.0,2.0,3382014.0,Elizabeth May,0.9986850023269653,Q445620,Culture.Biography.Biography*,0.0,21.0
341,2.0,2.0,3382014.0,Elizabeth May,0.492317186832428,Q445620,Geography.Regions.Americas.North_America,0.0,21.0
342,2.0,2.0,3382014.0,Elizabeth May,0.22816647589206696,Q445620,Culture.Biography.Women,0.0,21.0
343,2.0,2.0,3382014.0,Elizabeth May,0.18714269995689392,Q445620,History_and_Society.Politics_and_government,0.0,21.0
344,7.0,5.0,45146256.0,Innate resistance to HIV,0.9073222279548645,Q19760783,STEM.STEM*,0.6,1.0
345,7.0,5.0,45146256.0,Innate resistance to HIV,0.880807101726532,Q19760783,STEM.Medicine_&_Health,0.6,1.0
346,7.0,5.0,45146256.0,Innate resistance to HIV,0.3557848632335663,Q19760783,STEM.Biology,0.6,1.0
347,7.0,5.0,45146256.0,Innate resistance to HIV,0.1968362182378769,Q19760783,History_and_Society.Society,0.6,1.0
348,7.0,5.0,45146256.0,Innate resistance to HIV,0.0,Q19760783,Geography.Regions.Asia.Asia*,0.6,1.0
349,3.0,1.0,91052.0,Taiwan Strait,0.839743971824646,Q127031,History_and_Society.Society,0.0,24.0
350,3.0,1.0,91052.0,Taiwan Strait,0.8354935646057129,Q127031,Geography.Geographical,0.0,24.0
351,3.0,1.0,91052.0,Taiwan Strait,0.7431780099868774,Q127031,Geography.Regions.Asia.East_Asia,0.0,24.0
352,3.0,1.0,91052.0,Taiwan Strait,0.7248802781105042,Q127031,Geography.Regions.Asia.Asia*,0.0,24.0
353,3.0,1.0,91052.0,Taiwan Strait,0.59267657995224,Q127031,Culture.Biography.Biography*,0.0,24.0
354,3.0,1.0,91052.0,Taiwan Strait,0.1097157895565033,Q127031,Geography.Regions.Americas.North_America,0.0,24.0
355,5.0,2.0,2147572.0,Kendall Gill,0.9987651705741882,Q1424397,Culture.Sports,1.0,6.0
356,5.0,2.0,2147572.0,Kendall Gill,0.9980222582817078,Q1424397,Culture.Biography.Biography*,1.0,6.0
357,5.0,2.0,2147572.0,Kendall Gill,0.46490960025787353,Q1424397,Geography.Regions.Americas.North_America,1.0,6.0
358,3.0,2.0,6537930.0,Berners Street hoax,0.287777841091156,Q4894124,History_and_Society.Military_and_warfare,0.0,15.0
359,3.0,2.0,6537930.0,Berners Street hoax,0.22816647589206696,Q4894124,History_and_Society.Politics_and_government,0.0,15.0
360,3.0,2.0,6537930.0,Berners Street hoax,0.21207880973815918,Q4894124,History_and_Society.History,0.0,15.0
361,3.0,2.0,6537930.0,Berners Street hoax,0.1520422399044037,Q4894124,STEM.STEM*,0.0,15.0
362,3.0,2.0,6537930.0,Berners Street hoax,0.14034625887870789,Q4894124,Culture.Media.Media*,0.0,15.0
363,3.0,2.0,6537930.0,Berners Street hoax,0.1259327530860901,Q4894124,Culture.Biography.Biography*,0.0,15.0
364,3.0,2.0,6537930.0,Berners Street hoax,0.1067005917429924,Q4894124,Culture.Sports,0.0,15.0
365,3.0,2.0,6537930.0,Berners Street hoax,0.0,Q4894124,Geography.Regions.Europe.Europe*,0.0,15.0
366,3.0,2.0,6537930.0,Berners Street hoax,0.0,Q4894124,Geography.Regions.Asia.Asia*,0.0,15.0
367,3.0,2.0,6537930.0,Berners Street hoax,0.0,Q4894124,Geography.Regions.Americas.North_America,0.0,15.0
368,3.0,2.0,6537930.0,Berners Street hoax,0.0,Q4894124,Geography.Regions.Europe.Northern_Europe,0.0,15.0
369,4.0,2.0,57112196.0,Jessica Jones (season 3),0.9883227348327637,Q55322357,Culture.Media.Media*,1.0,25.0
370,4.0,2.0,57112196.0,Jessica Jones (season 3),0.9615437984466553,Q55322357,Culture.Media.Television,1.0,25.0
371,4.0,2.0,57112196.0,Jessica Jones (season 3),0.8175845146179199,Q55322357,Culture.Visual_arts.Comics_and_Anime,1.0,25.0
372,4.0,2.0,57112196.0,Jessica Jones (season 3),0.5698626637458801,Q55322357,Culture.Visual_arts.Visual_arts*,1.0,25.0
373,4.0,2.0,57112196.0,Jessica Jones (season 3),0.523430347442627,Q55322357,Culture.Literature,1.0,25.0
374,4.0,2.0,57112196.0,Jessica Jones (season 3),0.16442059183120727,Q55322357,Geography.Regions.Americas.North_America,1.0,25.0
375,4.0,7.0,6311052.0,United States Davis Cup team,0.9986850023269653,Q1389353,Culture.Sports,1.0,20.0
376,4.0,7.0,6311052.0,United States Davis Cup team,0.14323513412475586,Q1389353,Geography.Regions.Americas.North_America,1.0,20.0
377,0.0,1.0,57881144.0,Chad Kanoff,0.9969346523284912,Q55584468,Culture.Biography.Biography*,0.0,19.0
378,0.0,1.0,57881144.0,Chad Kanoff,0.9381340146064758,Q55584468,Culture.Sports,0.0,19.0
379,0.0,1.0,57881144.0,Chad Kanoff,0.12146936559677124,Q55584468,Geography.Regions.Americas.North_America,0.0,19.0
380,9.0,37.0,1750.0,Andaman Islands,0.6150978803634644,Q186233,Geography.Regions.Asia.Asia*,0.28228200000000003,5.0
381,9.0,37.0,1750.0,Andaman Islands,0.4225146472454071,Q186233,Geography.Geographical,0.28228200000000003,5.0
382,9.0,37.0,1750.0,Andaman Islands,0.3923468291759491,Q186233,Geography.Regions.Asia.South_Asia,0.28228200000000003,5.0
383,9.0,37.0,1750.0,Andaman Islands,0.1732981950044632,Q186233,Geography.Regions.Europe.Europe*,0.28228200000000003,5.0
384,9.0,37.0,1750.0,Andaman Islands,0.16027602553367615,Q186233,STEM.STEM*,0.28228200000000003,5.0
385,1.0,4.0,685328.0,Sports league,0.9648651480674744,Q623109,Culture.Sports,0.833333,11.0
386,1.0,4.0,685328.0,Sports league,0.20690405368804932,Q623109,History_and_Society.Education,0.833333,11.0
387,13.0,2.0,4681476.0,Ambarisha,0.6442351341247559,Q2564371,Culture.Biography.Biography*,1.0,6.0
388,13.0,2.0,4681476.0,Ambarisha,0.3007555902004242,Q2564371,Culture.Philosophy_and_religion,1.0,6.0
389,13.0,2.0,4681476.0,Ambarisha,0.07650540971755981,Q2564371,Geography.Regions.Asia.Asia*,1.0,6.0
390,13.0,2.0,4681476.0,Ambarisha,0.0,Q2564371,Geography.Regions.Asia.South_Asia,1.0,6.0
391,13.0,2.0,4681476.0,Ambarisha,0.0,Q2564371,Geography.Regions.Europe.Europe*,1.0,6.0
392,3.0,1.0,37858030.0,Anthony Lopes,0.9959398508071899,Q1392235,Culture.Biography.Biography*,0.0,15.0
393,3.0,1.0,37858030.0,Anthony Lopes,0.9939124584197998,Q1392235,Culture.Sports,0.0,15.0
394,3.0,1.0,37858030.0,Anthony Lopes,0.0,Q1392235,Geography.Regions.Europe.Europe*,0.0,15.0
395,3.0,1.0,37858030.0,Anthony Lopes,0.0,Q1392235,Geography.Regions.Europe.Southern_Europe,0.0,15.0
396,8.0,1.0,1607446.0,Jane Skinner,0.997894287109375,Q6152775,Culture.Biography.Biography*,0.0,16.0
397,8.0,1.0,1607446.0,Jane Skinner,0.7931159734725952,Q6152775,Culture.Media.Media*,0.0,16.0
398,8.0,1.0,1607446.0,Jane Skinner,0.4927201142311096,Q6152775,Geography.Regions.Americas.North_America,0.0,16.0
399,8.0,1.0,1607446.0,Jane Skinner,0.4843900501728058,Q6152775,Culture.Biography.Women,0.0,16.0
400,8.0,1.0,1607446.0,Jane Skinner,0.4532718360424042,Q6152775,Culture.Literature,0.0,16.0
401,8.0,1.0,1607446.0,Jane Skinner,0.14415885508060455,Q6152775,Culture.Media.Television,0.0,16.0
402,2.0,1.0,55362964.0,Abdul Latif Jameel,0.26285186409950256,Q12239138,History_and_Society.Business_and_economics,0.0,21.0
403,2.0,1.0,55362964.0,Abdul Latif Jameel,0.13661839067935944,Q12239138,STEM.STEM*,0.0,21.0
404,2.0,1.0,55362964.0,Abdul Latif Jameel,0.13604079389572143,Q12239138,Geography.Regions.Asia.Asia*,0.0,21.0
405,2.0,1.0,55362964.0,Abdul Latif Jameel,0.1294127255678177,Q12239138,STEM.Technology,0.0,21.0
406,2.0,1.0,55362964.0,Abdul Latif Jameel,0.12146936559677124,Q12239138,Geography.Regions.Asia.West_Asia,0.0,21.0
407,2.0,1.0,55362964.0,Abdul Latif Jameel,0.1097157895565033,Q12239138,Culture.Media.Media*,0.0,21.0
408,3.0,1.0,25070018.0,Southern Gas Corridor,0.9947898983955383,Q7569944,Culture.Visual_arts.Architecture,0.0,15.0
409,3.0,1.0,25070018.0,Southern Gas Corridor,0.9732507467269897,Q7569944,Culture.Visual_arts.Visual_arts*,0.0,15.0
410,3.0,1.0,25070018.0,Southern Gas Corridor,0.07650540971755981,Q7569944,Geography.Regions.Americas.North_America,0.0,15.0
411,1.0,11.0,37310642.0,Andrew Nabbout,0.9971204400062561,Q24237,Culture.Biography.Biography*,0.909091,11.0
412,1.0,11.0,37310642.0,Andrew Nabbout,0.9697954058647156,Q24237,Culture.Sports,0.909091,11.0
413,1.0,11.0,37310642.0,Andrew Nabbout,0.4209318628311157,Q24237,Geography.Regions.Oceania,0.909091,11.0
414,1.0,2.0,339562.0,Camera lucida,0.3998216390609741,Q740662,STEM.STEM*,1.0,11.0
415,1.0,2.0,339562.0,Camera lucida,0.3276783227920532,Q740662,Culture.Philosophy_and_religion,1.0,11.0
416,1.0,2.0,339562.0,Camera lucida,0.26285186409950256,Q740662,History_and_Society.History,1.0,11.0
417,1.0,2.0,339562.0,Camera lucida,0.21207880973815918,Q740662,History_and_Society.Society,1.0,11.0
418,1.0,2.0,339562.0,Camera lucida,0.1824355274438858,Q740662,Culture.Visual_arts.Visual_arts*,1.0,11.0
419,1.0,2.0,339562.0,Camera lucida,0.1824355274438858,Q740662,History_and_Society.Military_and_warfare,1.0,11.0
