,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
145608,The Face Behind the Mask (1941 film),145608,1,47,0.0,Q1168382
145853,Joseph Losey,145853,3,52,22193.0,Q269357
145915,Foederati,145915,3,39,0.0,Q129224
146184,List of tectonic plate interactions,146184,1,63,0.0,Q6642537
146188,The End of Eternity,146188,4,38,0.0,Q466196
146273,Gibbons v. Ogden,146273,1,19,0.0,Q3308289
147041,Manu Ginóbili,147041,26,57,569114.8017929123,Q213132
147271,Pallium,147271,7,54,128190.93069001807,Q200691
147343,Sam Cooke,147343,9,25,10061.757310632129,Q295919
147362,George Stevens,147362,7,1,86725.43620945486,Q51490
147772,Áras an Uachtaráin,147772,2,54,0.0,Q2107474
148170,Smokey Robinson,148170,29,25,475642.03954445344,Q310332
148318,"Joseph I, Holy Roman Emperor",148318,2,54,2225.313056098967,Q152480
148394,Atlanta Symphony Orchestra,148394,1,66,0.0,Q3120551
148692,Cleveland Orchestra,148692,1,66,0.0,Q875248
148946,United States Capitol subway system,148946,11,6,33285.0,Q1126034
149109,Carole King,149109,24,25,102851.57021093018,Q217787
149154,Richard Leakey,149154,3,32,11097.0,Q318960
149294,Bernstein,149294,1,11,0.0,Q21660706
149330,Bharatiya Janata Party,149330,73,18,1261650.5227168626,Q10230
149579,Curly Lambeau,149579,1,43,0.0,Q1144803
151083,"Ferdinand II, Holy Roman Emperor",151083,5,54,154815.8937033549,Q150599
151159,"Lewisville, Texas",151159,1,53,0.0,Q26495
151244,"Pflugerville, Texas",151244,3,19,696.5344720295091,Q772596
151278,"Enumclaw, Washington",151278,2,20,11097.0,Q1513207
151495,Guiana Shield,151495,3,63,0.0,Q208807
151497,The Marshall Mathers LP,151497,23,2,117358.2780453353,Q153607
151608,Ian Chappell,151608,7,52,612897.804299563,Q782393
152513,Constitution of Ireland,152513,7,54,15716.588284981683,Q733272
153051,Twenty Two (The Twilight Zone),153051,3,21,55465.0,Q2663208
153551,York (disambiguation),153551,3,14,0.0,Q227912
153598,"Huntington, City of York",153598,5,14,0.0,Q5815661
154490,Battle of Brunanburh,154490,2,37,11097.000000000002,Q2246615
154518,The Real Slim Shady,154518,22,2,13901.82371611926,Q1463257
154970,Ripon College (Wisconsin),154970,1,28,0.0,Q7335662
155023,Textual criticism,155023,3,45,22193.0,Q275456
155139,Ne Win,155139,2,32,0.0,Q315522
155160,Hans Blix,155160,2,3,0.0,Q297275
155375,Chris Watson,155375,41,17,19375.851225057762,Q23347
155382,Frank Forde,155382,35,17,5726.76203490908,Q459146
155498,Carlos Colón Sr.,155498,8,40,373900.85310404154,Q1042824
155740,Arthur Fadden,155740,32,17,4477.461441211723,Q23369
156625,Viva Zapata!,156625,4,6,275752.5319022678,Q780350
157086,Teachta Dála,157086,7,54,81597.20517567331,Q654291
157333,USS Shenandoah (ZR-1),157333,6,9,3792.03667615469,Q1930397
157351,Battle of Salamanca,157351,2,54,0.0,Q708580
157906,Noto,157906,3,41,66557.0,Q487174
158881,Lemon v. Kurtzman,158881,2,6,0.0,Q5973373
158904,Ariana Afghan Airlines,158904,1,18,0.0,Q654953
159002,Kenneth Clark,159002,1,17,0.0,Q371258
159450,Nebraska Cornhuskers,159450,6,28,50264.14670248774,Q691912
159799,Gospel Music Hall of Fame,159799,1,25,0.0,Q5587398
159858,Decapolis,159858,1,45,0.0,Q823244
160028,Co-operative Commonwealth Federation,160028,10,41,42880.41648614055,Q1104026
161081,Welsh Marches,161081,2,49,22191.999999999996,Q427862
161877,This Sporting Life,161877,2,52,33285.0,Q971412
161890,Oskar Werner,161890,1,49,0.0,Q84489
162303,President of Iceland,162303,4,39,86745.2028194509,Q19188924
162410,United Nations Secretariat,162410,18,3,1505.2788408506942,Q220563
162415,Secretary-General of the United Nations,162415,41,3,2266143.4043507464,Q81066
162442,Booth Tarkington,162442,3,0,7993.143394905357,Q893138
162773,Majapahit,162773,3,32,3861.665955340991,Q49326
162997,Joan Littlewood,162997,2,49,44376.0,Q443797
163157,London Metropolitan University,163157,19,62,77949.99561568524,Q1869028
163208,John Burgoyne,163208,13,19,117936.22076545142,Q436775
163277,The Passion of Saints Perpetua and Felicity,163277,4,54,1.1428571428571428,Q44227030
163467,The Sunshine Boys,163467,44,49,5200.524078693817,Q925855
163554,Juan de Oñate,163554,1,19,0.0,Q2040026
163792,Skid Row (Irish band),163792,1,44,0.0,Q2564239
164411,Absence of Malice,164411,1,49,0.0,Q1216268
164603,Martti Ahtisaari,164603,16,3,4905030.682006253,Q29230
164910,Serena Williams,164910,59,27,1309251.826892242,Q11459
165471,United Nations Human Rights Committee,165471,8,3,947032.0,Q770764
165697,LaVern Baker,165697,2,8,1434.7907892270327,Q463184
166163,John Edwards,166163,5,22,79960.70148118892,Q217314
166208,Linguistic anthropology,166208,3,32,51399.979130193075,Q772835
166238,Shawn Mullins,166238,2,47,0.0,Q1487770
166911,Stevie Ray Vaughan,166911,13,0,611146.3533569094,Q202937
167378,Venus Williams,167378,30,27,130924.85621557328,Q11578
167513,Sphalerite,167513,3,32,33316.0,Q105006
167520,Guyot,167520,3,32,1.0,Q151957
167647,Seamount,167647,7,32,544378.5467126748,Q503269
167786,Sister Sledge,167786,7,25,765.3376910954531,Q1070743
167807,Stanley Bruce,167807,34,17,53503.13454958818,Q23358
168483,My Favorite Year,168483,4,49,661.1874973024524,Q1304397
168592,Individual and group rights,168592,2,36,0.0,Q1661649
168654,Phil Gramm,168654,17,6,272278.3851599917,Q2613704
169036,Slaughter-House Cases,169036,4,19,27633.12745795484,Q7539010
169910,Flag of Vatican City,169910,5,54,99222.51771451207,Q79198
169923,Tarpeian Rock,169923,1,45,0.0,Q752553
170034,Lordship of Ireland,170034,3,37,376176.0,Q844250
170570,Macalester College,170570,3,3,276849.0,Q1141571
170825,Shipworms,170825,1,48,0.0,Q14524890
170975,Peter Finch,170975,10,8,63981.2892963891,Q294454
171409,Roussillon,171409,2,14,0.0,Q13522657
171566,John E. Sununu,171566,6,6,277.09159852413137,Q1699908
171653,Raoul Wallenberg,171653,3,3,28.176907064097506,Q152850
171681,Harold Larwood,171681,19,52,41996.20111225448,Q3107240
171747,Michael Grade,171747,4,6,44380.0,Q1520078
171952,Gabriela Mistral,171952,1,6,0.0,Q80871
172015,Tánaiste,172015,5,54,4027.0919616091696,Q1146214
172019,James Scullin,172019,36,17,905.2106474365804,Q23362
172706,Henry Luce,172706,1,6,0.0,Q516473
172838,Tim Rice,172838,14,8,753381.0491312242,Q298295
172840,Zoltán Kodály,172840,2,5,781467.2330751275,Q153008
172931,Ignition (The Offspring album),172931,2,47,22191.999999999993,Q45727
174851,Waterway,174851,1,32,0.0,Q1267889
175041,Bessie Love,175041,1,0,0.0,Q240238
175124,Genk,175124,2,16,11097.0,Q189692
175312,Unsymmetrical dimethylhydrazine,175312,1,50,0.0,Q161296
175366,Douglas Wilder,175366,9,19,36336.266214744464,Q881154
175469,George Butterworth,175469,4,52,1.0,Q774863
175606,Critical Mass (cycling),175606,1,4,0.0,Q318702
175686,GHV2,175686,50,8,90438.2065467371,Q1122620
175693,A Certain Sacrifice,175693,1,8,0.0,Q1077163
175923,Religious persecution,175923,5,32,540573.7320137534,Q301585
176149,Stavelot,176149,6,30,11312.388348507626,Q468920
176386,Arthur Ransome,176386,2,37,0.0,Q515845
176748,Crowborough,176748,1,59,0.0,Q179259
177168,The Fabulous Furry Freak Brothers,177168,2,21,11097.0,Q1802644
177273,Virginia Wade,177273,12,27,211183.31421605282,Q233234
177646,Ernie Wise,177646,2,6,0.0,Q3398699
177649,Asiatic-Pacific Theater,177649,7,6,14349.454032208863,Q12296445
177834,Miriam Hopkins,177834,12,8,334777.38991803565,Q242477
177955,Sarpsborg,177955,2,16,24530.16276158711,Q108025
178048,Hari Seldon,178048,7,38,1641.218008346005,Q289355
178438,Ambleside,178438,1,26,0.0,Q391805
178677,John A. Logan,178677,22,6,47496.6449751506,Q954410
178745,2006 Commonwealth Games,178745,10,4,114401.4638314717,Q659207
178960,Simon Crean,178960,25,17,281.4895151553937,Q1400580
178985,Tanis,178985,1,45,0.0,Q210598
179328,Burt Bacharach,179328,17,25,750406.8677786132,Q212762
179348,Barry Sanders,179348,14,13,567627.5000000697,Q809097
180111,Tony Pérez,180111,4,42,6904.61540248085,Q608854
180386,Curia,180386,1,54,0.0,Q835567
180444,Bruce Babbitt,180444,16,6,10447.798373338563,Q878739
181009,Thomas A. Dorsey,181009,1,25,0.0,Q562158
181333,Mrs. Parkington,181333,4,0,33288.0,Q730436
181353,Leave Her to Heaven,181353,2,49,11096.999999999998,Q210873
181554,Period 4 element,181554,7,32,0.8,Q239825
182021,The Slim Shady LP,182021,25,2,497008.8033915969,Q383459
182117,Social conflict theory,182117,1,36,0.0,Q4455170
183076,Yamaguchi Prefecture,183076,2,40,1.0,Q127264
183168,Aker Stadion,183168,2,16,0.0,Q417367
184523,Ensemble,184523,2,19,44376.0,Q63330882
185096,Pontiff,185096,3,54,11097.0,Q13365614
185123,Coureur des bois,185123,1,19,0.0,Q511878
185375,20th Annual Grammy Awards,185375,2,25,22191.999999999996,Q368081
185569,Lucian Pulvermacher,185569,3,54,1544.4389406034356,Q521835
186385,251 Menlove Avenue,186385,3,65,99809.0,Q2702874
187091,Detective Story (1951 film),187091,1,2,0.0,Q605867
187448,"London, Midland and Scottish Railway",187448,1,50,0.0,Q629139
187633,Republican Revolution,187633,3,19,55469.0,Q2387981
188027,40th Annual Grammy Awards,188027,5,25,129941.68564474347,Q1542315
188441,Bert Berns,188441,4,25,5277.15445006501,Q444348
189182,Ruby Keeler,189182,1,1,0.0,Q272092
189419,Modesty Blaise,189419,1,8,0.0,Q957752
189692,Baphomet,189692,6,54,44382.0,Q243362
189908,Edward Bruce,189908,7,37,127.33333333333333,Q385362
189981,Symphony No. 8 (Mahler),189981,1,1,0.0,Q270853
190414,Carroll Baker,190414,17,1,235993.65101682895,Q233891
190461,Lucien Bouchard,190461,5,41,33285.0,Q1873388
191240,"Simon Fraser, 11th Lord Lovat",191240,2,37,0.0,Q320286
191274,Nick Leeson,191274,5,62,44381.00000000001,Q463502
192258,Aristide Briand,192258,4,6,16619.193409099207,Q179888
193225,Fuji TV,193225,8,38,133089.0,Q744800
193227,Battle of Heligoland Bight (1914),193227,2,61,0.0,Q677660
193450,Chemnitz,193450,10,32,1203375.4383997035,Q2795
193773,Dumbarton Oaks Conference,193773,2,37,33285.0,Q25904
193882,Two Women,193882,3,0,0.0,Q128761
194031,Nuclear fuel cycle,194031,3,45,72225.08834372503,Q877079
194191,Than Shwe,194191,10,32,37067.50408667057,Q202553
194596,Ore Mountains,194596,3,36,182063.6444577873,Q4198
195220,Gold Coast (British colony),195220,10,3,46393.98673709151,Q503623
195744,Mixtec,195744,2,19,22430.69901586894,Q623215
196049,Edwin Drake,196049,1,19,0.0,Q707432
196147,House sparrow,196147,4,48,0.5,Q14683
196148,Eurasian tree sparrow,196148,8,48,16655.25,Q25968
196188,Upper Silesia,196188,1,54,0.0,Q81011
196758,USS Connecticut (BB-18),196758,1,6,0.0,Q2116640
196964,President of Finland,196964,4,17,11189.454852527258,Q29558
197021,Bile duct,197021,2,39,11097.0,Q851111
197557,Licensed to Ill,197557,4,2,46.78637911795811,Q1073460
197567,Battle of Guilford Court House,197567,5,19,4528.506719544837,Q425773
198155,G4S Secure Solutions,198155,2,50,0.0,Q5196961
199116,Henry Campbell-Bannerman,199116,1,50,0.0,Q106618
199990,Public holidays in the Republic of Ireland,199990,1,54,0.0,Q489072
200401,Éliphas Lévi,200401,1,54,0.0,Q274681
200496,Gary Hart,200496,8,0,36985.83333333553,Q919448
201669,Mark 83 bomb,201669,2,6,0.0,Q1178082
201806,BearingPoint,201806,1,6,0.0,Q813034
201973,National Convention,201973,2,41,31054.75700366179,Q219825
202553,Moya Brennan,202553,1,25,0.0,Q238941
202579,The Battle of Evermore,202579,1,44,0.0,Q244266
202685,Your Show of Shows,202685,8,49,81787.17924337955,Q1568001
202848,Battle of Horseshoe Bend (1814),202848,6,24,0.5,Q1785910
203182,List of one-word stage names,203182,8,40,366215.87603476294,Q6631668
203305,Grammy Award for Best Female R&B Vocal Performance,203305,15,25,51219.025089324416,Q1934625
203670,Kingdom of Laos,203670,4,6,3.3095238095238093,Q870055
204098,USS California (ACR-6),204098,3,6,11097.000000000004,Q7867999
205154,William J. Casey,205154,8,18,22652.7820608462,Q983721
205247,Michael Owen,205247,3,29,193655.3930677046,Q128829
205542,Elche,205542,1,23,0.0,Q10509
206205,Commentary (magazine),206205,4,19,607470.6144826859,Q1115290
206956,Slim Shady EP,206956,22,2,68.05379745857994,Q1139092
207089,USS Arkansas (BB-33),207089,1,5,0.0,Q523968
207723,Integralism,207723,1,17,0.0,Q592832
208212,Joan Aiken,208212,1,6,0.0,Q263648
208215,Geochronology,208215,3,36,22193.0,Q213891
208559,Backbencher,208559,10,17,23521.56640946735,Q731591
208561,Shadow Cabinet,208561,7,17,1121.3715625924501,Q303329
208611,P. B. S. Pinchback,208611,3,19,41919.33702029035,Q887930
208750,Tubeway Army,208750,2,16,11097.0,Q2528766
208986,Red fuming nitric acid,208986,1,50,0.0,Q901644
209065,Rumors (play),209065,42,49,29.881451193226763,Q3942657
209301,From the Terrace,209301,1,47,0.0,Q2010076
209843,Jean-de-Dieu Soult,209843,5,54,11097.0,Q296023
210156,Aston University,210156,16,62,2923.5636722636395,Q750066
210229,Marriage Italian Style,210229,3,0,0.0,Q241925
211054,USS Albany (CA-123),211054,1,6,0.0,Q4385141
211123,Derek Nimmo,211123,1,25,0.0,Q1115072
211193,Boutros Boutros-Ghali,211193,19,3,11243.412672692775,Q1257
211228,"Richmond, London",211228,11,23,918668.7574602241,Q2500974
211253,Jean Charest,211253,2,41,0.0,Q48966
211384,Tom Ridge,211384,7,6,50169.32075374552,Q559822
211540,USS Vincennes (CG-49),211540,3,32,39497.06442745837,Q385541
212068,Dario Argento,212068,13,5,33919.005004771,Q53011
212928,Andrew Card,212928,2,6,6520.619858945114,Q504029
213859,Mark O. Barton,213859,1,11,0.0,Q4078702
214042,Charles Villiers Stanford,214042,3,52,0.0,Q368264
214246,House of Gonzaga,214246,3,23,22193.0,Q594373
214327,Violent Crime Control and Law Enforcement Act,214327,2,19,1784.8376829123783,Q7933159
214334,Domestic Violence Offender Gun Ban,214334,1,19,0.0,Q5290177
214343,Bob Barr,214343,7,6,595.7430089421913,Q540544
215106,Michael Wood (historian),215106,1,37,0.0,Q209394
215829,Ashanti (singer),215829,13,10,76841.25551463096,Q161877
216132,Scaled Composites,216132,2,50,0.0,Q1411762
216248,Israel–Jordan peace treaty,216248,3,22,22191.999999999993,Q620988
216313,Majority,216313,3,45,3079271.7527230894,Q7382648
216395,Reform Party of Canada,216395,10,41,137037.8202553168,Q1680589
216405,Club for Growth,216405,11,19,57459.30606594079,Q160731
216672,John Draper,216672,1,51,0.0,Q712546
216826,List of heads of state of Argentina,216826,7,35,39846.850376052455,Q697307
216843,French Consulate,216843,3,41,241401.61039070945,Q877619
217089,Trade agreement,217089,8,32,73270.8627538986,Q252550
217320,Carl Schurz,217320,1,6,0.0,Q127437
217709,Tommy Thompson,217709,12,6,71865.21100757808,Q732804
218076,Keweenaw Peninsula,218076,3,24,88720.0,Q12430
218211,Traditionalist Catholicism,218211,7,54,30151.529590145263,Q199993
218299,Federal Council (Switzerland),218299,2,18,11097.0,Q30917
218464,President of Austria,218464,8,3,1508318.0166029327,Q475658
218877,Battle of Long Island,218877,11,19,40711.13293915001,Q862751
218910,Battle of Princeton,218910,18,19,32390.774915097096,Q1132579
219413,Joycelyn Elders,219413,2,25,33285.0,Q4793645
219561,Crystal habit,219561,2,32,22191.999999999996,Q505892
219732,Action Française,219732,3,54,5595.8002362290445,Q49629
220103,Private law,220103,7,36,157225.64279175398,Q4122235
220213,Bow (music),220213,2,66,11097.0,Q204948
220772,Samuel Whitbread (1720–1796),220772,4,14,65571.31641927286,Q3471265
220911,Odette Hallowes,220911,3,45,5548.0,Q289892
221419,Marginalism,221419,4,32,16262.92950599371,Q910816
221906,Great Law of Peace,221906,2,35,11097.000000000002,Q2723596
222121,USS Swordfish (SSN-579),222121,5,50,66561.0,Q3544031
222550,Weekly World News,222550,5,22,1702330.8172871692,Q498096
222775,The Lodge (Australia),222775,24,17,133264.56266568787,Q493955
222800,Governorates of Iraq,222800,1,55,0.0,Q841753
222871,Olga Korbut,222871,3,27,11097.0,Q221575
222907,N. T. Rama Rao,222907,35,55,446422.81562890613,Q2646553
223893,Peter Hollingworth,223893,3,17,2.646045547546573,Q1354229
224092,Edward Boscawen,224092,1,21,0.0,Q695276
224094,Adbusters,224094,2,35,22192.0,Q1993575
224657,Russell B. Long,224657,7,6,2362.699582717115,Q1385418
224807,1st United States Congress,224807,10,6,67936.54823421597,Q162932
225222,Timeline of pre–United States history,225222,5,19,55031.15472379314,Q7806161
225468,Marsha Mason,225468,15,49,504132.14058754477,Q235211
225473,Cinderella Liberty,225473,2,49,0.0,Q1404916
225507,Stockwell Day,225507,2,41,1.3,Q1556889
225550,Virginia Declaration of Rights,225550,11,19,66634.25759380542,Q944717
225601,Stanford White,225601,7,0,24735.039990369027,Q572735
225602,Harry Kendall Thaw,225602,6,0,2543.0399903691286,Q3783506
225603,Evelyn Nesbit,225603,6,0,2543.0399903691286,Q434304
225873,Vienna Circle,225873,1,36,0.0,Q208238
225878,Operation Rolling Thunder,225878,14,6,7630.052734055745,Q547247
226719,Thames Television,226719,1,23,0.0,Q541667
229136,Linguistic prescription,229136,2,32,11097.0,Q1321978
229266,Irving Kristol,229266,4,22,577257.6445929193,Q553196
229373,Gulf of Tonkin,229373,18,6,657185.2867979718,Q212428
229691,Arte Moreno,229691,4,6,20503.418810097934,Q4797381
230781,History of the Republic of Ireland,230781,5,54,11277.284178238644,Q1403781
231295,Lord of Light,231295,4,38,11097.0,Q734976
231522,NASA Deep Space Network,231522,2,41,11096.999999999998,Q835696
231653,Guy Lombardo,231653,1,7,0.0,Q467087
232877,Humidex,232877,2,27,33285.00000000001,Q14313562
233382,Preston Manning,233382,9,41,39133.76571235231,Q959778
233717,Borobudur,233717,5,32,360168.6183537537,Q42798
233824,Vincent Massey,233824,1,3,0.0,Q966669
233845,Governor of Oklahoma,233845,7,19,14608.273017821568,Q2550683
233980,Paul Gottfried,233980,2,22,33285.0,Q5765758
234141,List of sea captains,234141,1,3,0.0,Q6638030
234593,Fives,234593,1,52,0.0,Q1421910
235175,Trace element,235175,2,32,155112.0,Q351792
235457,Chancellor of the Duchy of Lancaster,235457,3,51,33285.0,Q162754
235879,Comedy Central,235879,33,7,488775.1337373795,Q131439
236428,Dag Hammarskjöld,236428,23,3,111542.43289953926,Q1267
236912,Bharat Ratna,236912,10,18,87687.62662034285,Q322132
237925,Leopold von Ranke,237925,4,36,38977.36814462846,Q77184
238104,Peter MacKay,238104,8,41,656757.2817603912,Q716246
238487,Federal Election Commission,238487,15,22,315546.04969231127,Q2705072
238524,London Company,238524,5,19,29676.49943255851,Q1061207
239440,George Reid,239440,25,17,1653.9103511577584,Q23352
239528,Independent Labour Party,239528,5,59,55473.00000000001,Q1507913
239919,Bunt (baseball),239919,1,42,0.0,Q1143726
240204,Washington Mystics,240204,6,57,42748.528219839456,Q1465192
240365,Chapter Two (play),240365,43,49,33973.787637860805,Q1169421
240376,Only When I Laugh (film),240376,44,49,30346.562895798506,Q2543388
240550,Trygve Lie,240550,16,3,6.3458624708624685,Q1271
240758,R. Daneel Olivaw,240758,6,38,0.0,Q901072
240838,Nicholas Ferrar,240838,1,19,0.0,Q3875969
241762,Platt Amendment,241762,4,6,23787.706511609875,Q863445
241938,Penology,241938,6,36,382884.4134945562,Q818670
241967,Caesura,241967,3,45,11097.0,Q247417
242281,Alliterative verse,242281,7,45,173718.6975971824,Q1397862
242343,Robert Silverberg,242343,3,38,198913.5567095231,Q314553
242433,Marketing myopia,242433,1,1,0.0,Q327182
242458,David Watkins (rugby),242458,3,14,44380.0,Q3018959
242550,The Trip to Bountiful,242550,2,49,0.0,Q2521361
242657,Akhisar,242657,1,16,0.0,Q209905
245234,Roman Catholic Archdiocese of New York,245234,7,54,178537.17590801083,Q1365153
245239,Edward Egan,245239,11,54,297821.08197386283,Q712045
245296,Leyte (province),245296,7,32,5547.811530205433,Q13844
245700,Miami Fusion,245700,2,15,0.0,Q862647
245712,Tampa Bay Mutiny,245712,2,26,27852.785999548178,Q421009
245800,Salyut 6,245800,6,41,40901.49568996897,Q613601
246298,Adam Oates,246298,3,0,0.0,Q350538
246676,Ian Smith (actor),246676,2,25,0.0,Q2066705
247036,Seigneurial system of New France,247036,1,19,0.0,Q3455090
247311,Department for International Development,247311,1,51,0.0,Q2748702
247636,Canadian Grand Prix,247636,10,30,30003.631715659954,Q7965
248685,Morning Star (British newspaper),248685,3,26,523765.6921844614,Q1948306
